time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1189864,-0.16,-0.25,0.03,0.04,-0.06,0.51,-6.57,-4.47,-17.23,23.15,101530.24,-17.26,0.00,0.00,0.000000,0.000000,0,
1190067,-0.08,0.13,-0.00,0.04,-0.06,0.51,-6.56,-4.46,-17.23,23.14,101528.79,-17.24,0.00,0.00,0.000000,0.000000,0,
1190270,0.09,-0.05,-0.00,0.04,-0.06,0.51,-6.55,-4.48,-17.24,23.15,101527.70,-17.07,0.00,0.00,0.000000,0.000000,0,
1190475,-0.08,0.09,-0.14,0.04,-0.06,0.51,-6.56,-4.49,-17.24,23.14,101527.77,-17.26,0.00,0.00,0.000000,0.000000,0,
1190681,-0.03,-0.00,0.08,0.04,-0.06,0.51,-6.56,-4.50,-17.24,23.15,101527.91,-17.17,0.00,0.00,0.000000,0.000000,0,
1190888,-0.05,-0.07,0.06,0.04,-0.06,0.51,-6.56,-4.50,-17.25,23.15,101529.38,-17.33,0.00,0.00,0.000000,0.000000,0,
1191096,-0.06,0.15,0.17,0.04,-0.06,0.51,-6.56,-4.51,-17.25,23.15,101527.71,-17.30,0.00,0.00,0.000000,0.000000,0,
1191305,-0.00,0.06,-0.20,0.04,-0.06,0.51,-6.56,-4.52,-17.26,23.14,101524.62,-17.25,0.00,0.00,0.000000,0.000000,0,
1191516,0.07,-0.08,0.05,0.04,-0.06,0.51,-6.55,-4.50,-17.27,23.14,101532.38,-17.57,0.00,0.00,0.000000,0.000000,0,
1191727,-0.00,-0.02,-0.06,0.04,-0.06,0.51,-6.54,-4.49,-17.27,23.14,101531.20,-17.58,0.00,0.00,0.000000,0.000000,0,
1191944,-0.05,-0.11,-0.08,0.04,-0.06,0.51,-6.52,-4.48,-17.28,23.15,101527.87,-17.19,0.00,0.00,0.000000,0.000000,0,
1192159,-0.06,-0.19,0.14,0.04,-0.06,0.51,-6.52,-4.47,-17.29,23.15,101531.23,-17.44,0.00,0.00,0.000000,0.000000,0,
1192375,-0.13,-0.16,-0.08,0.04,-0.06,0.51,-6.53,-4.47,-17.29,23.15,101529.43,-17.34,0.00,0.00,0.000000,0.000000,0,
1192584,-0.13,-0.10,-0.15,0.04,-0.06,0.51,-6.52,-4.46,-17.31,23.15,101533.17,-17.56,0.00,0.00,0.000000,0.000000,0,
1192774,0.04,-0.03,-0.20,0.04,-0.06,0.51,-6.53,-4.46,-17.31,23.17,101530.18,-17.46,0.00,0.00,0.000000,0.000000,0,
1192960,0.04,0.12,0.01,0.04,-0.06,0.51,-6.53,-4.46,-17.31,23.18,101527.89,-17.22,0.00,0.00,0.000000,0.000000,0,
1193146,1.02,0.24,-0.05,0.04,-0.06,0.50,-6.51,-4.41,-17.32,23.18,101530.59,-17.42,0.00,0.00,0.000000,0.000000,0,
1193332,-3.27,-2.16,-0.03,0.04,-0.04,0.54,-6.56,-4.47,-17.34,23.18,101527.56,-17.49,0.00,0.00,0.000000,0.000000,0,
